t,Surface,vessel,distance,input,POI
54,41.39,6,0,50,78.76
55,41.42,6,0,50,79.17
56,41.44,6,0,50,79.57
57,41.46,6,0,50,79.97
58,41.48,6,0,50,80.37
59,41.50,6,0,50,80.76
60,41.52,6,0,50,81.14
61,41.54,6,0,50,81.52
62,41.56,6,0,50,81.89
63,41.58,6,0,50,82.26
64,41.60,6,0,50,82.62
65,41.62,6,0,50,82.98
66,41.64,6,0,50,83.33
67,41.66,6,0,50,83.68
68,41.68,6,0,50,84.02
69,41.70,6,0,50,84.36
70,41.72,6,0,50,84.70
71,41.73,6,0,50,85.03
72,41.75,6,0,50,85.36
73,41.77,6,0,50,85.68
74,41.78,6,0,50,86.00
75,41.80,6,0,50,86.31
76,41.82,6,0,50,86.62
77,41.83,6,0,50,86.93
78,41.85,6,0,50,87.23
79,41.87,6,0,50,87.53
80,41.88,6,0,50,87.83
81,41.90,6,0,50,88.12
82,41.91,6,0,50,88.41
83,41.93,6,0,50,88.70
84,41.94,6,0,50,88.98
85,41.96,6,0,50,89.26
86,41.97,6,0,50,89.54
87,41.99,6,0,50,89.82
88,42.00,6,0,50,90.09
89,42.02,6,0,50,90.36
90,42.03,6,0,50,90.62
91,42.04,6,0,50,90.88
92,42.06,6,0,50,91.14
93,42.07,6,0,50,91.40
94,42.08,6,0,50,91.66
95,42.10,6,0,50,91.91
96,42.11,6,0,50,92.16
97,42.12,6,0,50,92.40
98,42.14,6,0,50,92.65
99,42.15,6,0,50,92.89
100,42.16,6,0,50,93.13
101,42.17,6,0,50,93.37
102,42.19,6,0,50,93.60
103,42.20,6,0,50,93.84
104,42.21,6,0,50,94.07
105,42.22,6,0,50,94.30
106,42.23,6,0,50,94.52
107,42.24,6,0,50,94.75
108,42.26,6,0,50,94.97
109,42.27,6,0,50,95.19
110,42.28,6,0,50,95.41
111,42.29,6,0,50,95.62
112,42.30,6,0,50,95.84
113,42.31,6,0,50,96.05
114,42.32,6,0,50,96.26
115,42.33,6,0,50,96.47
116,42.34,6,0,50,96.67
117,42.35,6,0,50,96.88
118,42.37,6,0,50,97.08
119,42.38,6,0,50,97.28
120,42.39,6,0,50,97.48
121,42.40,6,0,50,97.68
122,42.41,6,0,50,97.87
123,42.42,6,0,50,98.07
124,42.43,6,0,50,98.26
125,42.44,6,0,50,98.45
126,42.45,6,0,50,98.64
127,42.46,6,0,50,98.83
128,42.47,6,0,50,99.01
129,42.47,6,0,50,99.16
130,42.48,6,0,50,99.27
131,42.49,6,0,50,99.36
132,42.50,6,0,50,99.44
133,42.51,6,0,50,99.50
134,42.52,6,0,50,99.56
135,42.53,6,0,50,99.61
136,42.54,6,0,50,99.65
137,42.54,6,0,50,99.69
138,42.55,6,0,50,99.73
139,42.55,6,0,50,99.76
140,42.56,6,0,50,99.78
141,42.57,6,0,50,99.81
142,42.57,6,0,50,99.83
143,42.58,6,0,50,99.85
144,42.58,6,0,50,99.87
145,42.58,6,0,50,99.88
146,42.59,6,0,50,99.90
147,42.59,6,0,50,99.91
148,42.59,6,0,50,99.92
149,42.60,6,0,50,99.93
150,42.60,6,0,50,99.94
151,42.60,6,0,50,99.95
152,42.60,6,0,50,99.96
153,42.60,6,0,50,99.96
154,42.61,6,0,50,99.97
155,42.61,6,0,50,99.97
156,42.61,6,0,50,99.98
157,42.61,6,0,50,99.98
158,42.61,6,0,50,99.99
159,42.61,6,0,50,99.99
160,42.62,6,0,50,99.99
161,42.62,6,0,50,99.99
162,42.62,6,0,50,99.99
163,42.62,6,0,50,100.00
164,42.62,6,0,50,100.00
165,42.62,6,0,50,100.00
166,42.62,6,0,50,100.00
167,42.62,6,0,50,100.00
168,42.62,6,0,50,100.00
169,42.62,6,0,50,100.00
170,42.62,6,0,50,100.00
171,42.62,6,0,50,100.00
172,42.63,6,0,50,100.00
173,42.63,6,0,50,100.00
174,42.63,6,0,50,100.00
175,42.63,6,0,50,100.00
176,42.63,6,0,50,100.00
177,42.63,6,0,50,100.00
178,42.63,6,0,50,100.00
179,42.63,6,0,50,100.00
180,42.63,6,0,50,100.00
1,38.36,6,1,50,38.43
2,38.84,6,1,50,39.88
3,39.17,6,1,50,41.36
4,39.43,6,1,50,42.83
5,39.63,6,1,50,44.29
6,39.81,6,1,50,45.72
7,39.97,6,1,50,47.12
8,40.11,6,1,50,48.48
9,40.23,6,1,50,49.79
10,40.35,6,1,50,51.06
11,40.45,6,1,50,52.29
12,40.55,6,1,50,53.47
13,40.64,6,1,50,54.62
14,40.72,6,1,50,55.72
15,40.80,6,1,50,56.79
16,40.88,6,1,50,57.82
17,40.95,6,1,50,58.82
18,41.02,6,1,50,59.78
19,41.08,6,1,50,60.72
20,41.14,6,1,50,61.63
21,41.20,6,1,50,62.51
22,41.26,6,1,50,63.36
23,41.31,6,1,50,64.19
24,41.36,6,1,50,65.00
25,41.41,6,1,50,65.79
26,41.46,6,1,50,66.55
27,41.51,6,1,50,67.30
28,41.55,6,1,50,68.02
29,41.59,6,1,50,68.73
30,41.64,6,1,50,69.42
31,41.68,6,1,50,70.10
32,41.72,6,1,50,70.76
33,41.76,6,1,50,71.40
34,41.79,6,1,50,72.03
35,41.83,6,1,50,72.64
36,41.86,6,1,50,73.25
37,41.90,6,1,50,73.84
38,41.93,6,1,50,74.41
39,41.96,6,1,50,74.98
40,42.00,6,1,50,75.53
41,42.03,6,1,50,76.08
42,42.06,6,1,50,76.61
43,42.09,6,1,50,77.13
44,42.12,6,1,50,77.64
45,42.15,6,1,50,78.15
46,42.17,6,1,50,78.64
47,42.20,6,1,50,79.13
48,42.23,6,1,50,79.60
49,42.25,6,1,50,80.07
50,42.28,6,1,50,80.53
51,42.30,6,1,50,80.98
52,42.33,6,1,50,81.43
53,42.35,6,1,50,81.87
54,42.38,6,1,50,82.30
55,42.40,6,1,50,82.72
56,42.42,6,1,50,83.14
57,42.45,6,1,50,83.55
58,42.47,6,1,50,83.95
59,42.49,6,1,50,84.35
60,42.51,6,1,50,84.74
61,42.53,6,1,50,85.13
62,42.55,6,1,50,85.51
63,42.57,6,1,50,85.89
64,42.59,6,1,50,86.26
65,42.61,6,1,50,86.62
66,42.63,6,1,50,86.98
67,42.65,6,1,50,87.33
68,42.67,6,1,50,87.68
69,42.69,6,1,50,88.03
70,42.71,6,1,50,88.37
71,42.73,6,1,50,88.71
72,42.74,6,1,50,89.04
73,42.76,6,1,50,89.36
74,42.78,6,1,50,89.69
75,42.79,6,1,50,90.01
76,42.81,6,1,50,90.32
77,42.83,6,1,50,90.63
78,42.84,6,1,50,90.94
79,42.86,6,1,50,91.24
80,42.88,6,1,50,91.54
81,42.89,6,1,50,91.84
82,42.91,6,1,50,92.13
83,42.92,6,1,50,92.42
84,42.94,6,1,50,92.71
85,42.95,6,1,50,92.99
86,42.97,6,1,50,93.27
87,42.98,6,1,50,93.55
88,43.00,6,1,50,93.82
89,43.01,6,1,50,94.09
90,43.02,6,1,50,94.36
91,43.04,6,1,50,94.62
92,43.05,6,1,50,94.88
93,43.07,6,1,50,95.14
94,43.08,6,1,50,95.40
95,43.09,6,1,50,95.65
96,43.11,6,1,50,95.90
97,43.12,6,1,50,96.15
98,43.13,6,1,50,96.39
99,43.14,6,1,50,96.64
100,43.16,6,1,50,96.88
101,43.17,6,1,50,97.11
102,43.18,6,1,50,97.35
103,43.19,6,1,50,97.58
104,43.21,6,1,50,97.81
105,43.22,6,1,50,98.04
106,43.23,6,1,50,98.27
107,43.24,6,1,50,98.49
108,43.25,6,1,50,98.71
109,43.26,6,1,50,98.93
110,43.27,6,1,50,99.15
111,43.29,6,1,50,99.37
112,43.30,6,1,50,99.58
113,43.31,6,1,50,99.79
114,43.32,6,1,50,99.98
115,43.33,6,1,50,100.00
116,43.34,6,1,50,100.00
117,43.35,6,1,50,100.00
118,43.36,6,1,50,100.00
119,43.37,6,1,50,100.00
120,43.38,6,1,50,100.00
121,43.39,6,1,50,100.00
122,43.39,6,1,50,100.00
123,43.40,6,1,50,100.00
124,43.41,6,1,50,100.00
125,43.41,6,1,50,100.00
126,43.42,6,1,50,100.00
127,43.43,6,1,50,100.00
128,43.43,6,1,50,100.00
129,43.43,6,1,50,100.00
130,43.44,6,1,50,100.00
131,43.44,6,1,50,100.00
132,43.45,6,1,50,100.00
133,43.45,6,1,50,100.00
134,43.45,6,1,50,100.00
135,43.46,6,1,50,100.00
136,43.46,6,1,50,100.00
137,43.46,6,1,50,100.00
138,43.46,6,1,50,100.00
139,43.47,6,1,50,100.00
140,43.47,6,1,50,100.00
141,43.47,6,1,50,100.00
142,43.47,6,1,50,100.00
143,43.47,6,1,50,100.00
144,43.47,6,1,50,100.00
145,43.48,6,1,50,100.00
146,43.48,6,1,50,100.00
147,43.48,6,1,50,100.00
148,43.48,6,1,50,100.00
149,43.48,6,1,50,100.00
150,43.48,6,1,50,100.00
151,43.48,6,1,50,100.00
152,43.48,6,1,50,100.00
153,43.49,6,1,50,100.00
154,43.49,6,1,50,100.00
155,43.49,6,1,50,100.00
156,43.49,6,1,50,100.00
157,43.49,6,1,50,100.00
158,43.49,6,1,50,100.00
159,43.49,6,1,50,100.00
160,43.49,6,1,50,100.00
161,43.49,6,1,50,100.00
162,43.49,6,1,50,100.00
163,43.49,6,1,50,100.00
164,43.49,6,1,50,100.00
165,43.49,6,1,50,100.00
166,43.49,6,1,50,100.00
167,43.49,6,1,50,100.00
168,43.49,6,1,50,100.00
169,43.49,6,1,50,100.00
170,43.50,6,1,50,100.00
171,43.50,6,1,50,100.00
172,43.50,6,1,50,100.00
173,43.50,6,1,50,100.00
174,43.50,6,1,50,100.00
175,43.50,6,1,50,100.00
176,43.50,6,1,50,100.00
177,43.50,6,1,50,100.00
178,43.50,6,1,50,100.00
179,43.50,6,1,50,100.00
180,43.50,6,1,50,100.00
1,37.74,7,0,50,37.95
2,38.03,7,0,50,38.90
3,38.23,7,0,50,39.86
4,38.40,7,0,50,40.82
5,38.54,7,0,50,41.79
6,38.66,7,0,50,42.75
7,38.76,7,0,50,43.70
8,38.86,7,0,50,44.64
9,38.95,7,0,50,45.56
10,39.03,7,0,50,46.47
11,39.10,7,0,50,47.36
12,39.17,7,0,50,48.24
13,39.24,7,0,50,49.09
14,39.30,7,0,50,49.93
15,39.36,7,0,50,50.74
16,39.42,7,0,50,51.54
17,39.47,7,0,50,52.32
18,39.52,7,0,50,53.08
19,39.57,7,0,50,53.83
20,39.61,7,0,50,54.56
21,39.66,7,0,50,55.27
22,39.70,7,0,50,55.97
23,39.74,7,0,50,56.65
24,39.78,7,0,50,57.32
25,39.82,7,0,50,57.97
26,39.86,7,0,50,58.61
27,39.89,7,0,50,59.23
28,39.93,7,0,50,59.85
29,39.96,7,0,50,60.45
30,39.99,7,0,50,61.04
31,40.03,7,0,50,61.62
32,40.06,7,0,50,62.18
33,40.09,7,0,50,62.74
34,40.12,7,0,50,63.29
35,40.15,7,0,50,63.82
36,40.17,7,0,50,64.35
37,40.20,7,0,50,64.87
38,40.23,7,0,50,65.37
39,40.25,7,0,50,65.87
40,40.28,7,0,50,66.36
41,40.30,7,0,50,66.84
42,40.33,7,0,50,67.32
43,40.35,7,0,50,67.79
44,40.38,7,0,50,68.24
45,40.40,7,0,50,68.70
46,40.42,7,0,50,69.14
47,40.44,7,0,50,69.58
48,40.46,7,0,50,70.01
49,40.49,7,0,50,70.43
50,40.51,7,0,50,70.85
51,40.53,7,0,50,71.26
52,40.55,7,0,50,71.67
53,40.57,7,0,50,72.07
54,40.59,7,0,50,72.46
55,40.60,7,0,50,72.85
56,40.62,7,0,50,73.23
57,40.64,7,0,50,73.61
58,40.66,7,0,50,73.98
59,40.68,7,0,50,74.35
60,40.70,7,0,50,74.71
61,40.71,7,0,50,75.07
62,40.73,7,0,50,75.42
63,40.75,7,0,50,75.77
64,40.76,7,0,50,76.12
65,40.78,7,0,50,76.46
66,40.79,7,0,50,76.79
67,40.81,7,0,50,77.12
68,40.83,7,0,50,77.45
69,40.84,7,0,50,77.77
70,40.86,7,0,50,78.09
71,40.87,7,0,50,78.41
72,40.89,7,0,50,78.72
73,40.90,7,0,50,79.03
74,40.91,7,0,50,79.33
75,40.93,7,0,50,79.63
76,40.94,7,0,50,79.93
77,40.96,7,0,50,80.22
78,40.97,7,0,50,80.51
79,40.98,7,0,50,80.80
80,41.00,7,0,50,81.08
81,41.01,7,0,50,81.37
82,41.02,7,0,50,81.64
83,41.04,7,0,50,81.92
84,41.05,7,0,50,82.19
85,41.06,7,0,50,82.46
86,41.07,7,0,50,82.72
87,41.09,7,0,50,82.99
88,41.10,7,0,50,83.25
89,41.11,7,0,50,83.51
90,41.12,7,0,50,83.76
91,41.13,7,0,50,84.01
92,41.14,7,0,50,84.26
93,41.16,7,0,50,84.51
94,41.17,7,0,50,84.76
95,41.18,7,0,50,85.00
96,41.19,7,0,50,85.24
97,41.20,7,0,50,85.48
98,41.21,7,0,50,85.71
99,41.22,7,0,50,85.95
100,41.23,7,0,50,86.18
101,41.24,7,0,50,86.41
102,41.25,7,0,50,86.63
103,41.26,7,0,50,86.86
104,41.27,7,0,50,87.08
105,41.28,7,0,50,87.30
106,41.29,7,0,50,87.52
107,41.30,7,0,50,87.74
108,41.31,7,0,50,87.95
109,41.32,7,0,50,88.16
110,41.33,7,0,50,88.37
111,41.34,7,0,50,88.58
112,41.35,7,0,50,88.79
113,41.36,7,0,50,88.99
114,41.37,7,0,50,89.20
115,41.38,7,0,50,89.40
116,41.39,7,0,50,89.60
117,41.39,7,0,50,89.80
118,41.40,7,0,50,89.99
119,41.41,7,0,50,90.19
120,41.42,7,0,50,90.38
121,41.43,7,0,50,90.57
122,41.44,7,0,50,90.76
123,41.45,7,0,50,90.95
124,41.45,7,0,50,91.13
125,41.46,7,0,50,91.32
126,41.47,7,0,50,91.50
127,41.48,7,0,50,91.68
128,41.49,7,0,50,91.87
129,41.50,7,0,50,92.04
130,41.50,7,0,50,92.22
131,41.51,7,0,50,92.40
132,41.52,7,0,50,92.57
133,41.53,7,0,50,92.75
134,41.53,7,0,50,92.92
135,41.54,7,0,50,93.09
136,41.55,7,0,50,93.26
137,41.56,7,0,50,93.42
138,41.56,7,0,50,93.59
139,41.57,7,0,50,93.76
140,41.58,7,0,50,93.92
141,41.59,7,0,50,94.08
142,41.59,7,0,50,94.24
143,41.60,7,0,50,94.40
144,41.61,7,0,50,94.56
145,41.61,7,0,50,94.72
146,41.62,7,0,50,94.88
147,41.63,7,0,50,95.03
148,41.64,7,0,50,95.19
149,41.64,7,0,50,95.34
150,41.65,7,0,50,95.49
151,41.66,7,0,50,95.64
152,41.66,7,0,50,95.79
153,41.67,7,0,50,95.94
154,41.68,7,0,50,96.09
155,41.68,7,0,50,96.23
156,41.69,7,0,50,96.38
157,41.69,7,0,50,96.52
158,41.70,7,0,50,96.67
159,41.71,7,0,50,96.81
160,41.71,7,0,50,96.95
161,41.72,7,0,50,97.09
162,41.73,7,0,50,97.23
163,41.73,7,0,50,97.37
164,41.74,7,0,50,97.51
165,41.74,7,0,50,97.64
166,41.75,7,0,50,97.78
167,41.76,7,0,50,97.91
168,41.76,7,0,50,98.05
169,41.77,7,0,50,98.18
170,41.77,7,0,50,98.31
171,41.78,7,0,50,98.44
172,41.78,7,0,50,98.57
173,41.79,7,0,50,98.70
174,41.80,7,0,50,98.83
175,41.80,7,0,50,98.95
176,41.81,7,0,50,99.08
177,41.81,7,0,50,99.21
178,41.82,7,0,50,99.33
179,41.82,7,0,50,99.44
180,41.83,7,0,50,99.52
1,37.64,7,1,50,37.85
2,37.90,7,1,50,38.71
3,38.08,7,1,50,39.57
4,38.23,7,1,50,40.44
5,38.36,7,1,50,41.32
6,38.47,7,1,50,42.18
7,38.57,7,1,50,43.05
8,38.65,7,1,50,43.90
9,38.73,7,1,50,44.74
10,38.81,7,1,50,45.57
11,38.88,7,1,50,46.38
12,38.94,7,1,50,47.17
13,39.00,7,1,50,47.95
14,39.06,7,1,50,48.72
15,39.12,7,1,50,49.46
16,39.17,7,1,50,50.19
17,39.22,7,1,50,50.90
18,39.26,7,1,50,51.60
19,39.31,7,1,50,52.28
20,39.35,7,1,50,52.94
21,39.39,7,1,50,53.59
22,39.43,7,1,50,54.23
23,39.47,7,1,50,54.85
24,39.50,7,1,50,55.45
25,39.54,7,1,50,56.05
26,39.57,7,1,50,56.63
27,39.61,7,1,50,57.20
28,39.64,7,1,50,57.76
29,39.67,7,1,50,58.30
30,39.70,7,1,50,58.84
31,39.73,7,1,50,59.36
32,39.76,7,1,50,59.88
33,39.78,7,1,50,60.38
34,39.81,7,1,50,60.88
35,39.84,7,1,50,61.36
36,39.86,7,1,50,61.84
37,39.89,7,1,50,62.31
38,39.91,7,1,50,62.77
39,39.94,7,1,50,63.22
40,39.96,7,1,50,63.66
41,39.98,7,1,50,64.10
42,40.00,7,1,50,64.52
43,40.03,7,1,50,64.94
44,40.05,7,1,50,65.36
45,40.07,7,1,50,65.76
46,40.09,7,1,50,66.16
47,40.11,7,1,50,66.56
48,40.13,7,1,50,66.94
49,40.15,7,1,50,67.33
50,40.16,7,1,50,67.70
51,40.18,7,1,50,68.07
52,40.20,7,1,50,68.43
53,40.22,7,1,50,68.79
54,40.24,7,1,50,69.15
55,40.25,7,1,50,69.49
56,40.27,7,1,50,69.84
57,40.29,7,1,50,70.18
58,40.30,7,1,50,70.51
59,40.32,7,1,50,70.84
60,40.33,7,1,50,71.16
61,40.35,7,1,50,71.48
62,40.37,7,1,50,71.80
63,40.38,7,1,50,72.11
64,40.40,7,1,50,72.41
65,40.41,7,1,50,72.72
66,40.42,7,1,50,73.02
67,40.44,7,1,50,73.31
68,40.45,7,1,50,73.60
69,40.47,7,1,50,73.89
70,40.48,7,1,50,74.17
71,40.49,7,1,50,74.46
72,40.51,7,1,50,74.73
73,40.52,7,1,50,75.01
74,40.53,7,1,50,75.28
75,40.54,7,1,50,75.54
76,40.56,7,1,50,75.81
77,40.57,7,1,50,76.07
78,40.58,7,1,50,76.33
79,40.59,7,1,50,76.58
80,40.60,7,1,50,76.83
81,40.62,7,1,50,77.08
82,40.63,7,1,50,77.33
83,40.64,7,1,50,77.57
84,40.65,7,1,50,77.82
85,40.66,7,1,50,78.05
86,40.67,7,1,50,78.29
87,40.68,7,1,50,78.52
88,40.69,7,1,50,78.75
89,40.70,7,1,50,78.98
90,40.71,7,1,50,79.21
91,40.72,7,1,50,79.43
92,40.73,7,1,50,79.65
93,40.74,7,1,50,79.87
94,40.75,7,1,50,80.09
95,40.76,7,1,50,80.30
96,40.77,7,1,50,80.52
97,40.78,7,1,50,80.73
98,40.79,7,1,50,80.93
99,40.80,7,1,50,81.14
100,40.81,7,1,50,81.35
101,40.82,7,1,50,81.55
102,40.83,7,1,50,81.75
103,40.84,7,1,50,81.95
104,40.85,7,1,50,82.14
105,40.86,7,1,50,82.34
106,40.87,7,1,50,82.53
107,40.87,7,1,50,82.72
108,40.88,7,1,50,82.91
109,40.89,7,1,50,83.10
110,40.90,7,1,50,83.28
111,40.91,7,1,50,83.47
112,40.92,7,1,50,83.65
113,40.93,7,1,50,83.83
114,40.93,7,1,50,84.01
115,40.94,7,1,50,84.19
116,40.95,7,1,50,84.36
117,40.96,7,1,50,84.54
118,40.96,7,1,50,84.71
119,40.97,7,1,50,84.88
120,40.98,7,1,50,85.05
121,40.99,7,1,50,85.22
122,41.00,7,1,50,85.39
123,41.00,7,1,50,85.55
124,41.01,7,1,50,85.72
125,41.02,7,1,50,85.88
126,41.02,7,1,50,86.04
127,41.03,7,1,50,86.20
128,41.04,7,1,50,86.36
129,41.05,7,1,50,86.52
130,41.05,7,1,50,86.68
131,41.06,7,1,50,86.83
132,41.07,7,1,50,86.98
133,41.07,7,1,50,87.14
134,41.08,7,1,50,87.29
135,41.09,7,1,50,87.44
136,41.09,7,1,50,87.59
137,41.10,7,1,50,87.73
138,41.11,7,1,50,87.88
139,41.11,7,1,50,88.03
140,41.12,7,1,50,88.17
141,41.13,7,1,50,88.31
142,41.13,7,1,50,88.46
143,41.14,7,1,50,88.60
144,41.14,7,1,50,88.74
145,41.15,7,1,50,88.88
146,41.16,7,1,50,89.01
147,41.16,7,1,50,89.15
148,41.17,7,1,50,89.29
149,41.18,7,1,50,89.42
150,41.18,7,1,50,89.55
151,41.19,7,1,50,89.69
152,41.19,7,1,50,89.82
153,41.20,7,1,50,89.95
154,41.20,7,1,50,90.08
155,41.21,7,1,50,90.21
156,41.22,7,1,50,90.34
157,41.22,7,1,50,90.46
158,41.23,7,1,50,90.59
159,41.23,7,1,50,90.71
160,41.24,7,1,50,90.84
161,41.24,7,1,50,90.96
162,41.25,7,1,50,91.08
163,41.25,7,1,50,91.20
164,41.26,7,1,50,91.33
165,41.26,7,1,50,91.45
166,41.27,7,1,50,91.56
167,41.28,7,1,50,91.68
168,41.28,7,1,50,91.80
169,41.29,7,1,50,91.92
170,41.29,7,1,50,92.03
171,41.30,7,1,50,92.15
172,41.30,7,1,50,92.26
173,41.31,7,1,50,92.38
174,41.31,7,1,50,92.49
175,41.32,7,1,50,92.60
176,41.32,7,1,50,92.71
177,41.33,7,1,50,92.82
178,41.33,7,1,50,92.93
179,41.33,7,1,50,93.04
180,41.34,7,1,50,93.15
1,37.91,8,0,50,38.32
2,38.32,8,0,50,39.61
3,38.63,8,0,50,40.85
4,38.87,8,0,50,42.01
5,39.07,8,0,50,43.09
6,39.25,8,0,50,44.09
7,39.41,8,0,50,45.03
8,39.55,8,0,50,45.90
9,39.69,8,0,50,46.73
10,39.81,8,0,50,47.51
11,39.92,8,0,50,48.25
12,40.02,8,0,50,48.95
13,40.12,8,0,50,49.61
14,40.22,8,0,50,50.25
15,40.30,8,0,50,50.86
16,40.39,8,0,50,51.44
17,40.47,8,0,50,52.00
18,40.54,8,0,50,52.54
19,40.62,8,0,50,53.06
20,40.69,8,0,50,53.56
21,40.76,8,0,50,54.05
22,40.82,8,0,50,54.52
23,40.88,8,0,50,54.97
24,40.94,8,0,50,55.41
25,41.00,8,0,50,55.83
26,41.06,8,0,50,56.25
27,41.11,8,0,50,56.65
28,41.17,8,0,50,57.04
29,41.22,8,0,50,57.42
30,41.27,8,0,50,57.80
31,41.32,8,0,50,58.16
32,41.36,8,0,50,58.51
33,41.41,8,0,50,58.85
34,41.46,8,0,50,59.19
35,41.50,8,0,50,59.52
36,41.54,8,0,50,59.84
37,41.58,8,0,50,60.16
38,41.63,8,0,50,60.46
39,41.67,8,0,50,60.76
40,41.71,8,0,50,61.06
41,41.74,8,0,50,61.35
42,41.78,8,0,50,61.63
43,41.82,8,0,50,61.91
44,41.85,8,0,50,62.18
45,41.89,8,0,50,62.45
46,41.92,8,0,50,62.71
47,41.96,8,0,50,62.97
48,41.99,8,0,50,63.22
49,42.02,8,0,50,63.47
50,42.06,8,0,50,63.71
51,42.09,8,0,50,63.95
52,42.12,8,0,50,64.19
53,42.15,8,0,50,64.42
54,42.18,8,0,50,64.65
55,42.21,8,0,50,64.87
56,42.24,8,0,50,65.09
57,42.26,8,0,50,65.31
58,42.29,8,0,50,65.52
59,42.32,8,0,50,65.74
60,42.35,8,0,50,65.94
61,42.37,8,0,50,66.15
62,42.40,8,0,50,66.35
63,42.43,8,0,50,66.55
64,42.45,8,0,50,66.74
65,42.48,8,0,50,66.94
66,42.50,8,0,50,67.13
67,42.53,8,0,50,67.31
68,42.55,8,0,50,67.50
69,42.57,8,0,50,67.68
70,42.60,8,0,50,67.86
71,42.62,8,0,50,68.04
72,42.64,8,0,50,68.21
73,42.66,8,0,50,68.39
74,42.69,8,0,50,68.56
75,42.71,8,0,50,68.73
76,42.73,8,0,50,68.89
77,42.75,8,0,50,69.06
78,42.77,8,0,50,69.22
79,42.79,8,0,50,69.38
80,42.81,8,0,50,69.54
81,42.83,8,0,50,69.70
82,42.85,8,0,50,69.85
83,42.87,8,0,50,70.00
84,42.89,8,0,50,70.15
85,42.91,8,0,50,70.30
86,42.93,8,0,50,70.45
87,42.95,8,0,50,70.60
88,42.97,8,0,50,70.74
89,42.99,8,0,50,70.88
90,43.01,8,0,50,71.03
91,43.02,8,0,50,71.17
92,43.04,8,0,50,71.30
93,43.06,8,0,50,71.44
94,43.08,8,0,50,71.58
95,43.09,8,0,50,71.71
96,43.11,8,0,50,71.84
97,43.13,8,0,50,71.97
98,43.14,8,0,50,72.10
99,43.16,8,0,50,72.23
100,43.18,8,0,50,72.36
101,43.19,8,0,50,72.48
102,43.21,8,0,50,72.61
103,43.22,8,0,50,72.73
104,43.24,8,0,50,72.85
105,43.26,8,0,50,72.97
106,43.27,8,0,50,73.09
107,43.29,8,0,50,73.21
108,43.30,8,0,50,73.33
109,43.32,8,0,50,73.44
110,43.33,8,0,50,73.56
111,43.35,8,0,50,73.67
112,43.36,8,0,50,73.79
113,43.37,8,0,50,73.90
114,43.39,8,0,50,74.01
115,43.40,8,0,50,74.12
116,43.42,8,0,50,74.23
117,43.43,8,0,50,74.33
118,43.44,8,0,50,74.44
119,43.46,8,0,50,74.55
120,43.47,8,0,50,74.65
121,43.48,8,0,50,74.75
122,43.50,8,0,50,74.86
123,43.51,8,0,50,74.96
124,43.52,8,0,50,75.06
125,43.54,8,0,50,75.16
126,43.55,8,0,50,75.26
127,43.56,8,0,50,75.36
128,43.57,8,0,50,75.46
129,43.59,8,0,50,75.55
130,43.60,8,0,50,75.65
131,43.61,8,0,50,75.74
132,43.62,8,0,50,75.84
133,43.64,8,0,50,75.93
134,43.65,8,0,50,76.02
135,43.66,8,0,50,76.12
136,43.67,8,0,50,76.21
137,43.68,8,0,50,76.30
138,43.69,8,0,50,76.39
139,43.70,8,0,50,76.48
140,43.72,8,0,50,76.56
141,43.73,8,0,50,76.65
142,43.74,8,0,50,76.74
143,43.75,8,0,50,76.82
144,43.76,8,0,50,76.91
145,43.77,8,0,50,77.00
146,43.78,8,0,50,77.08
147,43.79,8,0,50,77.16
148,43.80,8,0,50,77.25
149,43.81,8,0,50,77.33
150,43.82,8,0,50,77.41
151,43.83,8,0,50,77.49
152,43.84,8,0,50,77.57
153,43.85,8,0,50,77.65
154,43.86,8,0,50,77.73
155,43.87,8,0,50,77.81
156,43.88,8,0,50,77.88
157,43.89,8,0,50,77.96
158,43.90,8,0,50,78.04
159,43.91,8,0,50,78.11
160,43.92,8,0,50,78.19
161,43.93,8,0,50,78.26
162,43.94,8,0,50,78.34
163,43.95,8,0,50,78.41
164,43.96,8,0,50,78.49
165,43.97,8,0,50,78.56
166,43.98,8,0,50,78.63
167,43.99,8,0,50,78.70
168,44.00,8,0,50,78.77
169,44.01,8,0,50,78.84
170,44.02,8,0,50,78.91
171,44.02,8,0,50,78.98
172,44.03,8,0,50,79.05
173,44.04,8,0,50,79.12
174,44.05,8,0,50,79.19
175,44.06,8,0,50,79.26
176,44.07,8,0,50,79.32
177,44.08,8,0,50,79.39
178,44.09,8,0,50,79.46
179,44.09,8,0,50,79.52
180,44.10,8,0,50,79.59
1,38.18,8,1,50,38.54
2,38.70,8,1,50,40.06
3,39.07,8,1,50,41.51
4,39.36,8,1,50,42.86
5,39.60,8,1,50,44.11
6,39.81,8,1,50,45.26
7,39.99,8,1,50,46.33
8,40.16,8,1,50,47.33
9,40.31,8,1,50,48.26
10,40.45,8,1,50,49.14
11,40.57,8,1,50,49.97
12,40.69,8,1,50,50.75
13,40.80,8,1,50,51.49
14,40.91,8,1,50,52.19
15,41.00,8,1,50,52.87
16,41.10,8,1,50,53.51
17,41.18,8,1,50,54.12
18,41.27,8,1,50,54.71
19,41.35,8,1,50,55.28
20,41.42,8,1,50,55.82
21,41.50,8,1,50,56.34
22,41.57,8,1,50,56.85
23,41.64,8,1,50,57.34
24,41.70,8,1,50,57.81
25,41.76,8,1,50,58.27
26,41.82,8,1,50,58.71
